in s,C1 in V
-1.136256E+00,-1.08398E-02
-1.136160E+00,-1.08398E-02
-1.136064E+00,8.69141E-03
-1.135968E+00,-3.03711E-02
-1.135872E+00,-1.57227E-02
-1.135776E+00,1.35742E-02
-1.135680E+00,-1.07422E-03
-1.135584E+00,8.69141E-03
-1.135488E+00,-1.07422E-03
-1.135392E+00,-3.52539E-02
-1.135296E+00,-1.57227E-02
-1.135200E+00,-3.52539E-02
-1.135104E+00,-3.52539E-02
-1.135008E+00,-5.95703E-03
-1.134912E+00,-4.99023E-02
-1.134816E+00,2.82227E-02
-1.134720E+00,-3.03711E-02
-1.134624E+00,1.35742E-02
-1.134528E+00,-5.95703E-03
-1.134432E+00,-1.08398E-02
-1.134336E+00,-4.50195E-02
-1.134240E+00,-2.06055E-02
-1.134144E+00,-3.03711E-02
-1.134048E+00,3.80859E-03
-1.133952E+00,-3.52539E-02
-1.133856E+00,-1.07422E-03
-1.133760E+00,-2.54883E-02
-1.133664E+00,-4.50195E-02
-1.133568E+00,-2.06055E-02
-1.133472E+00,-4.99023E-02
-1.133376E+00,-1.57227E-02
-1.133280E+00,-3.03711E-02
-1.133184E+00,-1.07422E-03
-1.133088E+00,-2.54883E-02
-1.132992E+00,-1.57227E-02
-1.132896E+00,1.35742E-02
-1.132800E+00,-3.52539E-02
-1.132704E+00,-1.07422E-03
-1.132608E+00,8.69141E-03
-1.132512E+00,8.69141E-03
-1.132416E+00,-2.06055E-02
-1.132320E+00,-2.06055E-02
-1.132224E+00,1.35742E-02
-1.132128E+00,-2.06055E-02
-1.132032E+00,-1.08398E-02
-1.131936E+00,-4.01367E-02
-1.131840E+00,-1.08398E-02
-1.131744E+00,-1.08398E-02
-1.131648E+00,-2.54883E-02
-1.131552E+00,1.84570E-02
-1.131456E+00,-4.01367E-02
-1.131360E+00,-3.52539E-02
-1.131264E+00,-1.57227E-02
-1.131168E+00,-1.08398E-02
-1.131072E+00,-5.96680E-02
-1.130976E+00,-5.95703E-03
-1.130880E+00,-1.08398E-02
-1.130784E+00,-1.08398E-02
-1.130688E+00,8.69141E-03
-1.130592E+00,-1.08398E-02
-1.130496E+00,3.80859E-03
-1.130400E+00,-4.50195E-02
-1.130304E+00,-3.52539E-02
-1.130208E+00,-2.54883E-02
-1.130112E+00,-6.94336E-02
-1.130016E+00,-1.57227E-02
-1.129920E+00,-2.06055E-02
-1.129824E+00,8.69141E-03
-1.129728E+00,-1.57227E-02
-1.129632E+00,1.35742E-02
-1.129536E+00,-6.94336E-02
-1.129440E+00,-2.06055E-02
-1.129344E+00,-3.03711E-02
-1.129248E+00,1.35742E-02
-1.129152E+00,-4.50195E-02
-1.129056E+00,1.35742E-02
-1.128960E+00,-2.06055E-02
-1.128864E+00,8.69141E-03
-1.128768E+00,-1.07422E-03
-1.128672E+00,-3.52539E-02
-1.128576E+00,3.80859E-03
-1.128480E+00,-2.54883E-02
-1.128384E+00,-1.07422E-03
-1.128288E+00,1.35742E-02
-1.128192E+00,-1.57227E-02
-1.128096E+00,3.80859E-03
-1.128000E+00,-2.06055E-02
-1.127904E+00,-1.57227E-02
-1.127808E+00,-2.54883E-02
-1.127712E+00,-2.54883E-02
-1.127616E+00,-2.06055E-02
-1.127520E+00,-5.95703E-03
-1.127424E+00,-2.06055E-02
-1.127328E+00,3.80859E-03
-1.127232E+00,-1.57227E-02
-1.127136E+00,-3.03711E-02
-1.127040E+00,-2.06055E-02
-1.126944E+00,-2.06055E-02
-1.126848E+00,-2.06055E-02
-1.126752E+00,-5.95703E-03
-1.126656E+00,-1.07422E-03
-1.126560E+00,-2.06055E-02
-1.126464E+00,-5.95703E-03
-1.126368E+00,-5.95703E-03
-1.126272E+00,2.33398E-02
-1.126176E+00,-2.06055E-02
-1.126080E+00,-4.01367E-02
-1.125984E+00,-5.95703E-03
-1.125888E+00,-5.95703E-03
-1.125792E+00,-3.52539E-02
-1.125696E+00,-1.07422E-03
-1.125600E+00,-1.08398E-02
-1.125504E+00,-3.03711E-02
-1.125408E+00,-1.57227E-02
-1.125312E+00,2.82227E-02
-1.125216E+00,3.80859E-03
-1.125120E+00,-5.95703E-03
-1.125024E+00,3.80859E-03
-1.124928E+00,1.35742E-02
-1.124832E+00,-2.54883E-02
-1.124736E+00,-2.06055E-02
-1.124640E+00,-4.50195E-02
-1.124544E+00,-2.06055E-02
-1.124448E+00,-3.03711E-02
-1.124352E+00,-4.50195E-02
-1.124256E+00,-5.95703E-03
-1.124160E+00,-2.06055E-02
-1.124064E+00,3.80859E-03
-1.123968E+00,-2.06055E-02
-1.123872E+00,-4.50195E-02
-1.123776E+00,-3.03711E-02
-1.123680E+00,-2.54883E-02
-1.123584E+00,-1.08398E-02
-1.123488E+00,1.35742E-02
-1.123392E+00,-1.57227E-02
-1.123296E+00,-2.54883E-02
-1.123200E+00,-3.52539E-02
-1.123104E+00,1.35742E-02
-1.123008E+00,-5.95703E-03
-1.122912E+00,-1.08398E-02
-1.122816E+00,3.80859E-03
-1.122720E+00,-4.50195E-02
-1.122624E+00,1.35742E-02
-1.122528E+00,2.82227E-02
-1.122432E+00,-1.57227E-02
-1.122336E+00,5.75195E-02
-1.122240E+00,3.80859E-03
-1.122144E+00,-2.54883E-02
-1.122048E+00,-4.50195E-02
-1.121952E+00,-4.01367E-02
-1.121856E+00,-1.57227E-02
-1.121760E+00,-1.07422E-03
-1.121664E+00,-3.03711E-02
-1.121568E+00,-5.95703E-03
-1.121472E+00,-3.03711E-02
-1.121376E+00,-1.08398E-02
-1.121280E+00,1.35742E-02
-1.121184E+00,-4.99023E-02
-1.121088E+00,-2.06055E-02
-1.120992E+00,-2.06055E-02
-1.120896E+00,-2.54883E-02
-1.120800E+00,-5.95703E-03
-1.120704E+00,-1.07422E-03
-1.120608E+00,-1.08398E-02
-1.120512E+00,-2.06055E-02
-1.120416E+00,8.69141E-03
-1.120320E+00,-1.07422E-03
-1.120224E+00,-2.06055E-02
-1.120128E+00,-6.45508E-02
-1.120032E+00,-1.08398E-02
-1.119936E+00,-4.01367E-02
-1.119840E+00,-1.07422E-03
-1.119744E+00,1.35742E-02
-1.119648E+00,-3.03711E-02
-1.119552E+00,-2.06055E-02
-1.119456E+00,3.80859E-03
-1.119360E+00,-4.50195E-02
-1.119264E+00,-3.52539E-02
-1.119168E+00,-1.07422E-03
-1.119072E+00,-4.01367E-02
-1.118976E+00,-4.50195E-02
-1.118880E+00,-1.08398E-02
-1.118784E+00,3.80859E-03
-1.118688E+00,-2.06055E-02
-1.118592E+00,-1.07422E-03
-1.118496E+00,-1.57227E-02
-1.118400E+00,-5.95703E-03
-1.118304E+00,-3.03711E-02
-1.118208E+00,-4.01367E-02
-1.118112E+00,-3.03711E-02
-1.118016E+00,3.80859E-03
-1.117920E+00,-2.06055E-02
-1.117824E+00,-4.01367E-02
-1.117728E+00,-1.07422E-03
-1.117632E+00,3.80859E-03
-1.117536E+00,8.69141E-03
-1.117440E+00,-2.06055E-02
-1.117344E+00,-1.07422E-03
-1.117248E+00,-2.06055E-02
-1.117152E+00,3.80859E-03
-1.117056E+00,-4.50195E-02
-1.116960E+00,-4.01367E-02
-1.116864E+00,-3.03711E-02
-1.116768E+00,-3.52539E-02
-1.116672E+00,-1.57227E-02
-1.116576E+00,1.84570E-02
-1.116480E+00,-4.50195E-02
-1.116384E+00,-3.52539E-02
-1.116288E+00,-1.08398E-02
-1.116192E+00,-2.06055E-02
-1.116096E+00,-1.08398E-02
-1.116000E+00,3.80859E-03
-1.115904E+00,-4.01367E-02
-1.115808E+00,-2.06055E-02
-1.115712E+00,-3.52539E-02
-1.115616E+00,-1.08398E-02
-1.115520E+00,-1.08398E-02
-1.115424E+00,-1.08398E-02
-1.115328E+00,-1.07422E-03
-1.115232E+00,-1.08398E-02
-1.115136E+00,-5.95703E-03
-1.115040E+00,-5.95703E-03
-1.114944E+00,-2.06055E-02
-1.114848E+00,-2.54883E-02
-1.114752E+00,-1.08398E-02
-1.114656E+00,-5.96680E-02
-1.114560E+00,-2.06055E-02
-1.114464E+00,-1.08398E-02
-1.114368E+00,-2.06055E-02
-1.114272E+00,-3.52539E-02
-1.114176E+00,-1.07422E-03
-1.114080E+00,-1.08398E-02
-1.113984E+00,-3.03711E-02
-1.113888E+00,-5.47852E-02
-1.113792E+00,-3.52539E-02
-1.113696E+00,-1.57227E-02
-1.113600E+00,3.80859E-03
-1.113504E+00,-1.08398E-02
-1.113408E+00,-2.06055E-02
-1.113312E+00,3.80859E-03
-1.113216E+00,-2.54883E-02
-1.113120E+00,-1.08398E-02
-1.113024E+00,-2.54883E-02
-1.112928E+00,-5.95703E-03
-1.112832E+00,-3.03711E-02
-1.112736E+00,-2.54883E-02
-1.112640E+00,-3.52539E-02
-1.112544E+00,3.80859E-03
-1.112448E+00,-1.57227E-02
-1.112352E+00,-3.52539E-02
-1.112256E+00,-7.43164E-02
-1.112160E+00,1.84570E-02
-1.112064E+00,3.80859E-03
-1.111968E+00,-1.57227E-02
-1.111872E+00,-5.95703E-03
-1.111776E+00,-2.06055E-02
-1.111680E+00,-1.08398E-02
-1.111584E+00,-5.95703E-03
-1.111488E+00,3.31055E-02
-1.111392E+00,8.69141E-03
-1.111296E+00,-3.03711E-02
-1.111200E+00,-1.07422E-03
-1.111104E+00,-5.96680E-02
-1.111008E+00,-1.07422E-03
-1.110912E+00,-3.03711E-02
-1.110816E+00,-1.07422E-03
-1.110720E+00,-3.52539E-02
-1.110624E+00,8.69141E-03
-1.110528E+00,-3.03711E-02
-1.110432E+00,1.84570E-02
-1.110336E+00,-1.07422E-03
-1.110240E+00,3.80859E-03
-1.110144E+00,-5.95703E-03
-1.110048E+00,-1.07422E-03
-1.109952E+00,-1.08398E-02
-1.109856E+00,-6.45508E-02
-1.109760E+00,-4.01367E-02
-1.109664E+00,-1.07422E-03
-1.109568E+00,-3.52539E-02
-1.109472E+00,-4.50195E-02
-1.109376E+00,-5.95703E-03
-1.109280E+00,-5.95703E-03
-1.109184E+00,-1.07422E-03
-1.109088E+00,-1.08398E-02
-1.108992E+00,-2.06055E-02
-1.108896E+00,-1.08398E-02
-1.108800E+00,-1.08398E-02
-1.108704E+00,-3.52539E-02
-1.108608E+00,-3.52539E-02
-1.108512E+00,-1.07422E-03
-1.108416E+00,-2.54883E-02
-1.108320E+00,-1.07422E-03
-1.108224E+00,3.80859E-03
-1.108128E+00,-3.52539E-02
-1.108032E+00,-1.57227E-02
-1.107936E+00,-2.06055E-02
-1.107840E+00,-4.99023E-02
-1.107744E+00,-5.95703E-03
-1.107648E+00,-1.57227E-02
-1.107552E+00,-1.57227E-02
-1.107456E+00,-1.08398E-02
-1.107360E+00,1.35742E-02
-1.107264E+00,-5.47852E-02
-1.107168E+00,-1.07422E-03
-1.107072E+00,-1.57227E-02
-1.106976E+00,-2.06055E-02
-1.106880E+00,-4.01367E-02
-1.106784E+00,-1.57227E-02
-1.106688E+00,-2.06055E-02
-1.106592E+00,-1.57227E-02
-1.106496E+00,-1.07422E-03
-1.106400E+00,3.31055E-02
-1.106304E+00,-3.52539E-02
-1.106208E+00,-1.08398E-02
-1.106112E+00,-1.07422E-03
-1.106016E+00,-4.01367E-02
-1.105920E+00,-2.54883E-02
-1.105824E+00,1.35742E-02
-1.105728E+00,-2.06055E-02
-1.105632E+00,-2.06055E-02
-1.105536E+00,-2.06055E-02
-1.105440E+00,-3.52539E-02
-1.105344E+00,-2.06055E-02
-1.105248E+00,-5.95703E-03
-1.105152E+00,-3.52539E-02
-1.105056E+00,-1.57227E-02
-1.104960E+00,-2.06055E-02
-1.104864E+00,2.33398E-02
-1.104768E+00,-3.52539E-02
-1.104672E+00,-1.07422E-03
-1.104576E+00,3.80859E-03
-1.104480E+00,-5.95703E-03
-1.104384E+00,1.35742E-02
-1.104288E+00,-1.08398E-02
-1.104192E+00,-3.03711E-02
-1.104096E+00,-2.54883E-02
-1.104000E+00,1.84570E-02
-1.103904E+00,-4.99023E-02
-1.103808E+00,-2.06055E-02
-1.103712E+00,8.69141E-03
-1.103616E+00,-2.06055E-02
-1.103520E+00,-1.08398E-02
-1.103424E+00,-2.06055E-02
-1.103328E+00,-3.03711E-02
-1.103232E+00,-2.06055E-02
-1.103136E+00,1.84570E-02
-1.103040E+00,-4.01367E-02
-1.102944E+00,-2.06055E-02
-1.102848E+00,-3.52539E-02
-1.102752E+00,-3.03711E-02
-1.102656E+00,-5.95703E-03
-1.102560E+00,-1.08398E-02
-1.102464E+00,-3.03711E-02
-1.102368E+00,-4.99023E-02
-1.102272E+00,-3.52539E-02
-1.102176E+00,-4.01367E-02
-1.102080E+00,-4.01367E-02
-1.101984E+00,-5.95703E-03
-1.101888E+00,-5.95703E-03
-1.101792E+00,-5.96680E-02
-1.101696E+00,1.35742E-02
-1.101600E+00,-1.57227E-02
-1.101504E+00,-4.50195E-02
-1.101408E+00,-2.06055E-02
-1.101312E+00,-4.50195E-02
-1.101216E+00,3.80859E-03
-1.101120E+00,-2.06055E-02
-1.101024E+00,-4.99023E-02
-1.100928E+00,-3.03711E-02
-1.100832E+00,2.82227E-02
-1.100736E+00,-1.57227E-02
-1.100640E+00,-1.08398E-02
-1.100544E+00,-2.06055E-02
-1.100448E+00,-1.57227E-02
-1.100352E+00,-1.08398E-02
-1.100256E+00,2.82227E-02
-1.100160E+00,2.33398E-02
-1.100064E+00,1.35742E-02
-1.099968E+00,3.80859E-03
-1.099872E+00,-5.95703E-03
-1.099776E+00,1.35742E-02
-1.099680E+00,-6.94336E-02
-1.099584E+00,-5.95703E-03
-1.099488E+00,8.69141E-03
-1.099392E+00,-5.47852E-02
-1.099296E+00,-3.03711E-02
-1.099200E+00,-5.95703E-03
-1.099104E+00,-3.52539E-02
-1.099008E+00,-4.50195E-02
-1.098912E+00,-2.54883E-02
-1.098816E+00,-2.06055E-02
-1.098720E+00,-5.95703E-03
-1.098624E+00,3.80859E-03
-1.098528E+00,-1.08398E-02
-1.098432E+00,-5.95703E-03
-1.098336E+00,-4.01367E-02
-1.098240E+00,-3.03711E-02
-1.098144E+00,-1.08398E-02
-1.098048E+00,-1.08398E-02
-1.097952E+00,-2.54883E-02
-1.097856E+00,-2.06055E-02
-1.097760E+00,-2.06055E-02
-1.097664E+00,8.69141E-03
-1.097568E+00,3.80859E-03
-1.097472E+00,-5.95703E-03
-1.097376E+00,-2.06055E-02
-1.097280E+00,1.35742E-02
-1.097184E+00,-4.50195E-02
-1.097088E+00,-2.06055E-02
-1.096992E+00,-4.50195E-02
-1.096896E+00,-2.06055E-02
-1.096800E+00,-4.01367E-02
-1.096704E+00,-3.52539E-02
-1.096608E+00,1.35742E-02
-1.096512E+00,2.33398E-02
-1.096416E+00,-3.03711E-02
-1.096320E+00,-3.03711E-02
-1.096224E+00,-3.03711E-02
-1.096128E+00,-2.06055E-02
-1.096032E+00,3.80859E-03
-1.095936E+00,3.80859E-03
-1.095840E+00,-1.07422E-03
-1.095744E+00,3.80859E-03
-1.095648E+00,-1.08398E-02
-1.095552E+00,-4.50195E-02
-1.095456E+00,-2.06055E-02
-1.095360E+00,-4.50195E-02
-1.095264E+00,8.69141E-03
-1.095168E+00,-3.03711E-02
-1.095072E+00,-2.54883E-02
-1.094976E+00,-2.06055E-02
-1.094880E+00,-2.06055E-02
-1.094784E+00,-1.57227E-02
-1.094688E+00,-3.03711E-02
-1.094592E+00,-4.01367E-02
-1.094496E+00,-5.95703E-03
-1.094400E+00,3.80859E-03
-1.094304E+00,-3.03711E-02
-1.094208E+00,-2.06055E-02
-1.094112E+00,-1.07422E-03
-1.094016E+00,-4.01367E-02
-1.093920E+00,-3.52539E-02
-1.093824E+00,-5.95703E-03
-1.093728E+00,8.69141E-03
-1.093632E+00,1.35742E-02
-1.093536E+00,-2.54883E-02
-1.093440E+00,-2.54883E-02
-1.093344E+00,-1.08398E-02
-1.093248E+00,-4.01367E-02
-1.093152E+00,1.35742E-02
-1.093056E+00,-2.06055E-02
-1.092960E+00,8.69141E-03
-1.092864E+00,3.80859E-03
-1.092768E+00,-5.95703E-03
-1.092672E+00,-1.07422E-03
-1.092576E+00,-3.03711E-02
-1.092480E+00,2.82227E-02
-1.092384E+00,3.80859E-03
-1.092288E+00,-3.03711E-02
-1.092192E+00,-5.95703E-03
-1.092096E+00,-4.99023E-02
-1.092000E+00,-1.08398E-02
-1.091904E+00,-3.03711E-02
-1.091808E+00,-2.54883E-02
-1.091712E+00,-5.95703E-03
-1.091616E+00,-3.52539E-02
-1.091520E+00,-2.06055E-02
-1.091424E+00,8.69141E-03
-1.091328E+00,8.69141E-03
-1.091232E+00,-2.54883E-02
-1.091136E+00,-3.52539E-02
-1.091040E+00,3.80859E-03
-1.090944E+00,-1.07422E-03
-1.090848E+00,-2.06055E-02
-1.090752E+00,1.35742E-02
-1.090656E+00,-4.99023E-02
-1.090560E+00,-1.07422E-03
-1.090464E+00,-1.08398E-02
-1.090368E+00,-3.03711E-02
-1.090272E+00,-1.07422E-03
-1.090176E+00,-1.08398E-02
-1.090080E+00,-2.54883E-02
-1.089984E+00,1.84570E-02
-1.089888E+00,-1.07422E-03
-1.089792E+00,-1.07422E-03
-1.089696E+00,-3.03711E-02
-1.089600E+00,-2.54883E-02
-1.089504E+00,-4.01367E-02
-1.089408E+00,1.35742E-02
-1.089312E+00,-4.01367E-02
-1.089216E+00,-5.95703E-03
-1.089120E+00,-4.01367E-02
-1.089024E+00,-2.06055E-02
-1.088928E+00,-1.57227E-02
-1.088832E+00,-1.57227E-02
-1.088736E+00,1.35742E-02
-1.088640E+00,-5.47852E-02
-1.088544E+00,-1.07422E-03
-1.088448E+00,-2.54883E-02
-1.088352E+00,-4.01367E-02
-1.088256E+00,-4.01367E-02
-1.088160E+00,-3.03711E-02
-1.088064E+00,-2.54883E-02
-1.087968E+00,-2.06055E-02
-1.087872E+00,-5.95703E-03
-1.087776E+00,-1.07422E-03
-1.087680E+00,-3.52539E-02
-1.087584E+00,-1.57227E-02
-1.087488E+00,-3.03711E-02
-1.087392E+00,-5.95703E-03
-1.087296E+00,-1.08398E-02
-1.087200E+00,-1.08398E-02
-1.087104E+00,-4.01367E-02
-1.087008E+00,-1.07422E-03
-1.086912E+00,-5.95703E-03
-1.086816E+00,1.84570E-02
-1.086720E+00,-4.50195E-02
-1.086624E+00,8.69141E-03
-1.086528E+00,1.35742E-02
-1.086432E+00,1.35742E-02
-1.086336E+00,-3.52539E-02
-1.086240E+00,2.33398E-02
-1.086144E+00,-1.07422E-03
-1.086048E+00,-5.95703E-03
-1.085952E+00,-5.95703E-03
-1.085856E+00,-5.95703E-03
-1.085760E+00,-5.95703E-03
-1.085664E+00,-1.08398E-02
-1.085568E+00,-3.03711E-02
-1.085472E+00,-1.57227E-02
-1.085376E+00,8.69141E-03
-1.085280E+00,3.80859E-03
-1.085184E+00,-5.95703E-03
-1.085088E+00,-4.50195E-02
-1.084992E+00,-2.06055E-02
-1.084896E+00,-1.08398E-02
-1.084800E+00,-3.03711E-02
-1.084704E+00,-1.57227E-02
-1.084608E+00,-4.50195E-02
-1.084512E+00,-2.54883E-02
-1.084416E+00,-3.03711E-02
-1.084320E+00,-3.52539E-02
-1.084224E+00,3.80859E-03
-1.084128E+00,-5.96680E-02
-1.084032E+00,1.35742E-02
-1.083936E+00,3.31055E-02
-1.083840E+00,-2.54883E-02
-1.083744E+00,-1.07422E-03
-1.083648E+00,-1.57227E-02
-1.083552E+00,8.69141E-03
-1.083456E+00,-5.95703E-03
-1.083360E+00,-4.01367E-02
-1.083264E+00,-5.95703E-03
-1.083168E+00,-1.57227E-02
-1.083072E+00,-2.06055E-02
-1.082976E+00,-4.50195E-02
-1.082880E+00,-5.95703E-03
-1.082784E+00,8.69141E-03
-1.082688E+00,-3.03711E-02
-1.082592E+00,-3.52539E-02
-1.082496E+00,-2.54883E-02
-1.082400E+00,-3.03711E-02
-1.082304E+00,-1.08398E-02
-1.082208E+00,-2.54883E-02
-1.082112E+00,3.80859E-03
-1.082016E+00,-3.52539E-02
-1.081920E+00,1.84570E-02
-1.081824E+00,-5.95703E-03
-1.081728E+00,-5.95703E-03
-1.081632E+00,-1.08398E-02
-1.081536E+00,-6.45508E-02
-1.081440E+00,-3.52539E-02
-1.081344E+00,-4.01367E-02
-1.081248E+00,-2.06055E-02
-1.081152E+00,-1.08398E-02
-1.081056E+00,-1.57227E-02
-1.080960E+00,-1.08398E-02
-1.080864E+00,-3.03711E-02
-1.080768E+00,-2.06055E-02
-1.080672E+00,-1.08398E-02
-1.080576E+00,-5.95703E-03
-1.080480E+00,8.69141E-03
-1.080384E+00,-3.52539E-02
-1.080288E+00,3.80859E-03
-1.080192E+00,-2.06055E-02
-1.080096E+00,-4.50195E-02
-1.080000E+00,-2.06055E-02
-1.079904E+00,-3.52539E-02
-1.079808E+00,-2.54883E-02
-1.079712E+00,-2.54883E-02
-1.079616E+00,-2.06055E-02
-1.079520E+00,-2.06055E-02
-1.079424E+00,-1.07422E-03
-1.079328E+00,-4.50195E-02
-1.079232E+00,-1.57227E-02
-1.079136E+00,-5.95703E-03
-1.079040E+00,-2.54883E-02
-1.078944E+00,-2.06055E-02
-1.078848E+00,-1.08398E-02
-1.078752E+00,3.80859E-03
-1.078656E+00,1.35742E-02
-1.078560E+00,-4.99023E-02
-1.078464E+00,-5.95703E-03
-1.078368E+00,-1.07422E-03
-1.078272E+00,-4.01367E-02
-1.078176E+00,3.31055E-02
-1.078080E+00,3.80859E-03
-1.077984E+00,-3.52539E-02
-1.077888E+00,1.35742E-02
-1.077792E+00,-2.06055E-02
-1.077696E+00,1.35742E-02
-1.077600E+00,-1.57227E-02
-1.077504E+00,-3.03711E-02
-1.077408E+00,-3.03711E-02
-1.077312E+00,1.35742E-02
-1.077216E+00,3.80859E-03
-1.077120E+00,-4.50195E-02
-1.077024E+00,3.80859E-03
-1.076928E+00,-3.52539E-02
-1.076832E+00,-3.03711E-02
-1.076736E+00,-4.01367E-02
-1.076640E+00,-3.52539E-02
-1.076544E+00,-1.07422E-03
-1.076448E+00,-1.08398E-02
-1.076352E+00,-2.54883E-02
-1.076256E+00,-4.50195E-02
-1.076160E+00,-2.06055E-02
-1.076064E+00,1.35742E-02
-1.075968E+00,-4.01367E-02
-1.075872E+00,-2.06055E-02
-1.075776E+00,-3.03711E-02
-1.075680E+00,-4.01367E-02
-1.075584E+00,1.84570E-02
-1.075488E+00,-5.95703E-03
-1.075392E+00,-2.54883E-02
-1.075296E+00,-2.54883E-02
-1.075200E+00,-3.52539E-02
-1.075104E+00,-4.01367E-02
-1.075008E+00,1.84570E-02
-1.074912E+00,-1.07422E-03
-1.074816E+00,-1.07422E-03
-1.074720E+00,-3.03711E-02
-1.074624E+00,-2.06055E-02
-1.074528E+00,3.80859E-03
-1.074432E+00,-2.06055E-02
-1.074336E+00,-3.52539E-02
-1.074240E+00,-5.95703E-03
-1.074144E+00,-3.52539E-02
-1.074048E+00,1.35742E-02
-1.073952E+00,-3.03711E-02
-1.073856E+00,-2.54883E-02
-1.073760E+00,-5.95703E-03
-1.073664E+00,1.35742E-02
-1.073568E+00,-1.07422E-03
-1.073472E+00,3.80859E-03
-1.073376E+00,-4.50195E-02
-1.073280E+00,1.35742E-02
-1.073184E+00,-2.54883E-02
-1.073088E+00,-3.03711E-02
-1.072992E+00,-1.08398E-02
-1.072896E+00,-2.06055E-02
-1.072800E+00,-3.52539E-02
-1.072704E+00,-2.06055E-02
-1.072608E+00,-3.03711E-02
-1.072512E+00,3.80859E-03
-1.072416E+00,-3.52539E-02
-1.072320E+00,1.35742E-02
-1.072224E+00,-5.95703E-03
-1.072128E+00,8.69141E-03
-1.072032E+00,-3.52539E-02
-1.071936E+00,1.35742E-02
-1.071840E+00,-5.95703E-03
-1.071744E+00,-2.06055E-02
-1.071648E+00,-3.52539E-02
-1.071552E+00,-2.06055E-02
-1.071456E+00,-3.03711E-02
-1.071360E+00,-3.52539E-02
-1.071264E+00,3.80859E-03
-1.071168E+00,3.80859E-03
-1.071072E+00,-3.52539E-02
-1.070976E+00,-2.54883E-02
-1.070880E+00,-2.06055E-02
-1.070784E+00,-3.03711E-02
-1.070688E+00,-1.08398E-02
-1.070592E+00,1.35742E-02
-1.070496E+00,-5.95703E-03
-1.070400E+00,-5.95703E-03
-1.070304E+00,-3.03711E-02
-1.070208E+00,-2.54883E-02
-1.070112E+00,1.35742E-02
-1.070016E+00,-3.03711E-02
-1.069920E+00,3.80859E-03
-1.069824E+00,-1.57227E-02
-1.069728E+00,-1.07422E-03
-1.069632E+00,1.84570E-02
-1.069536E+00,-1.08398E-02
-1.069440E+00,-5.95703E-03
-1.069344E+00,-5.95703E-03
-1.069248E+00,3.80859E-03
-1.069152E+00,3.80859E-03
-1.069056E+00,-1.08398E-02
-1.068960E+00,-1.07422E-03
-1.068864E+00,3.80859E-03
-1.068768E+00,-1.08398E-02
-1.068672E+00,-3.03711E-02
-1.068576E+00,-4.01367E-02
-1.068480E+00,-1.08398E-02
-1.068384E+00,2.33398E-02
-1.068288E+00,2.33398E-02
-1.068192E+00,-4.50195E-02
-1.068096E+00,3.80859E-03
-1.068000E+00,8.69141E-03
-1.067904E+00,8.69141E-03
-1.067808E+00,-1.07422E-03
-1.067712E+00,-1.08398E-02
-1.067616E+00,-5.47852E-02
-1.067520E+00,-3.52539E-02
-1.067424E+00,-2.06055E-02
-1.067328E+00,-2.06055E-02
-1.067232E+00,3.80859E-03
-1.067136E+00,8.69141E-03
-1.067040E+00,-2.06055E-02
-1.066944E+00,8.69141E-03
-1.066848E+00,-1.07422E-03
-1.066752E+00,8.69141E-03
-1.066656E+00,-2.54883E-02
-1.066560E+00,-4.01367E-02
-1.066464E+00,8.69141E-03
-1.066368E+00,-3.52539E-02
-1.066272E+00,-2.06055E-02
-1.066176E+00,-2.06055E-02
-1.066080E+00,1.35742E-02
-1.065984E+00,-3.52539E-02
-1.065888E+00,-2.06055E-02
-1.065792E+00,-2.54883E-02
-1.065696E+00,-2.54883E-02
-1.065600E+00,3.80859E-03
-1.065504E+00,-2.06055E-02
-1.065408E+00,-3.03711E-02
-1.065312E+00,3.80859E-03
-1.065216E+00,-4.01367E-02
-1.065120E+00,3.80859E-03
-1.065024E+00,1.35742E-02
-1.064928E+00,3.80859E-03
-1.064832E+00,-1.08398E-02
-1.064736E+00,-2.06055E-02
-1.064640E+00,-3.52539E-02
-1.064544E+00,-4.01367E-02
-1.064448E+00,-1.57227E-02
-1.064352E+00,-4.50195E-02
-1.064256E+00,-3.52539E-02
-1.064160E+00,-2.06055E-02
-1.064064E+00,1.84570E-02
-1.063968E+00,-5.95703E-03
-1.063872E+00,-2.06055E-02
-1.063776E+00,-3.52539E-02
-1.063680E+00,-2.06055E-02
-1.063584E+00,-5.95703E-03
-1.063488E+00,-1.07422E-03
-1.063392E+00,-1.57227E-02
-1.063296E+00,-3.03711E-02
-1.063200E+00,-1.07422E-03
-1.063104E+00,-2.06055E-02
-1.063008E+00,-4.01367E-02
-1.062912E+00,-2.54883E-02
-1.062816E+00,-5.95703E-03
-1.062720E+00,1.35742E-02
-1.062624E+00,-4.99023E-02
-1.062528E+00,-1.07422E-03
-1.062432E+00,-2.06055E-02
-1.062336E+00,1.35742E-02
-1.062240E+00,-3.52539E-02
-1.062144E+00,-1.08398E-02
-1.062048E+00,-3.03711E-02
-1.061952E+00,-3.52539E-02
-1.061856E+00,-1.07422E-03
-1.061760E+00,-3.03711E-02
-1.061664E+00,-2.54883E-02
-1.061568E+00,3.80859E-03
-1.061472E+00,1.35742E-02
-1.061376E+00,-3.03711E-02
-1.061280E+00,-2.54883E-02
-1.061184E+00,2.82227E-02
-1.061088E+00,1.84570E-02
-1.060992E+00,-4.50195E-02
-1.060896E+00,-2.54883E-02
